[METADATA]
Parameter,Value
Total Population,30917
Total Simulation Days,7

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,2489600.00,1244800
shower,8156609.83,233951
wash_bassin,2590186.01,1281945
wash_machine,3874608.00,26907
dish_washer,4171502.96,5381635
tanque,988615.49,248643

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
7098,8.00,5.60,4.90,6.50,7.94,0.00,32.95
7099,6.80,5.60,5.11,6.50,8.15,0.00,32.16
7100,7.60,5.60,5.14,6.50,8.17,0.00,33.01
7101,8.00,5.60,5.36,6.50,8.31,0.00,33.77
7102,8.40,5.60,5.55,6.50,8.63,0.00,34.69
7103,6.40,5.60,5.44,6.50,8.54,0.00,32.48
7104,7.60,5.60,5.58,6.50,8.36,0.00,33.64
7105,6.80,5.60,5.50,6.50,8.33,0.00,32.73
7106,6.80,5.68,5.63,6.50,8.48,0.00,33.08
7107,6.00,5.68,5.63,6.60,8.51,0.00,32.42
7108,7.20,5.81,5.52,6.60,8.63,0.00,33.76
7109,7.60,5.81,5.62,6.60,8.63,0.00,34.26
7110,7.20,5.81,5.39,6.60,8.49,0.00,33.49
7111,6.00,5.81,5.50,6.60,8.50,0.00,32.41
7112,4.40,5.81,5.47,6.60,8.56,0.00,30.84
7113,5.20,5.81,5.32,6.60,8.57,0.00,31.50
7114,4.40,5.81,5.21,6.60,8.51,0.00,30.53
7115,4.40,5.94,5.27,6.60,8.57,0.00,30.79
7116,4.80,6.02,5.32,6.60,8.34,0.00,31.09
7117,6.40,5.93,5.24,6.60,8.42,0.00,32.59
7118,4.80,5.87,5.26,6.60,8.38,0.00,30.91
7119,6.00,5.87,5.32,6.60,8.49,0.00,32.28
7120,6.80,5.87,5.29,6.60,8.40,0.00,32.96
7121,8.40,5.87,5.15,6.60,8.38,0.00,34.40
7122,8.00,5.87,4.89,6.60,8.26,0.00,33.62
7123,7.60,5.97,4.62,6.60,8.00,0.00,32.79
7124,5.20,6.08,4.46,6.60,8.38,0.00,30.71
7125,4.40,6.08,4.41,6.60,8.17,0.00,29.66
7126,3.60,6.08,4.46,6.60,8.16,0.00,28.89
7127,2.80,6.08,4.42,6.60,7.92,0.00,27.81
7128,2.80,6.08,4.36,6.60,8.08,0.00,27.92
7129,4.40,6.08,4.45,6.60,8.21,0.00,29.73
7130,5.20,5.98,4.42,6.60,7.98,0.00,30.19
7131,5.60,5.98,4.40,6.60,7.76,0.00,30.35
7132,7.20,5.98,4.32,6.60,7.58,0.00,31.68
7133,9.60,5.98,4.14,6.60,7.44,0.00,33.76
7134,8.40,5.95,4.13,6.60,7.37,0.00,32.46
7135,7.60,5.95,4.10,6.60,7.49,0.00,31.75
7136,7.60,5.95,4.01,6.60,7.49,0.00,31.65
7137,7.60,5.95,4.03,6.60,7.52,0.00,31.71
7138,6.00,5.95,4.14,6.60,7.51,0.00,30.20
7139,6.80,5.86,4.22,6.60,7.53,0.00,31.01
7140,8.40,5.76,4.04,6.70,7.56,0.00,32.46
7141,7.20,5.76,4.15,6.70,7.71,0.00,31.51
7142,5.60,5.76,4.18,6.70,7.74,0.00,29.97
7143,6.00,5.67,4.02,6.70,7.74,0.00,30.14
7144,7.60,5.61,4.28,6.70,8.11,0.00,32.30
7145,8.00,5.61,4.37,6.70,8.09,0.00,32.77
7146,10.00,5.73,4.40,6.70,8.08,0.00,34.91
7147,10.80,5.67,4.60,6.70,8.02,0.00,35.79
7148,10.00,5.67,4.63,6.70,8.32,0.00,35.32
7149,8.00,5.67,4.67,6.70,8.26,0.00,33.30
7150,5.60,5.59,4.62,6.70,8.26,0.00,30.77
7151,4.40,5.59,4.84,6.70,8.36,0.00,29.88
7152,4.00,5.59,4.94,6.70,8.17,0.00,29.40
7153,4.00,5.77,4.87,6.70,7.92,0.00,29.26
7154,4.80,5.77,4.74,6.70,7.94,0.00,29.95
7155,7.60,5.77,4.69,6.70,7.95,0.00,32.72
7156,6.80,5.77,4.48,6.70,7.73,0.00,31.48
7157,7.20,5.77,4.41,6.70,7.61,0.00,31.69
7158,7.20,5.77,4.37,6.80,7.69,0.00,31.84
7159,6.40,5.77,4.21,6.80,7.53,0.00,30.72
7160,3.60,5.77,4.33,6.80,7.30,0.00,27.81
7161,5.20,5.69,4.30,6.80,7.29,0.00,29.27
7162,4.40,5.69,4.23,6.80,7.35,0.00,28.46
7163,5.60,5.69,4.28,6.80,7.56,0.00,29.93
7164,5.60,5.69,4.27,6.80,7.56,0.00,29.92
7165,7.60,5.69,4.51,6.70,7.44,0.00,31.95
7166,6.80,5.69,4.65,6.70,7.61,0.00,31.44
7167,9.20,5.69,4.70,6.70,7.75,0.00,34.04
7168,8.80,5.69,4.68,6.60,7.69,0.00,33.45
7169,9.20,5.69,4.86,6.60,7.78,0.00,34.13
7170,9.60,5.80,4.77,6.60,7.63,0.00,34.40
7171,9.60,5.80,4.82,6.60,7.66,0.00,34.49
7172,7.20,5.89,4.89,6.60,7.77,0.00,32.35
7173,7.60,5.89,4.73,6.60,7.80,0.00,32.62
7174,8.00,5.89,4.65,6.60,7.84,0.00,32.99
7175,7.60,5.86,4.51,6.60,7.86,0.00,32.43
7176,6.80,5.86,4.46,6.70,7.86,0.00,31.68
7177,8.40,5.87,4.54,6.70,7.66,0.00,33.17
7178,7.20,5.87,4.59,6.70,7.65,0.00,32.01
7179,6.00,5.89,4.47,6.70,7.69,0.00,30.74
7180,5.20,5.89,4.76,6.60,7.74,0.00,30.18
7181,6.00,5.89,4.78,6.60,8.05,0.00,31.32
7182,4.80,5.89,4.64,6.60,8.08,0.00,30.01
7183,5.60,5.81,4.82,6.60,8.16,0.00,30.99
7184,6.40,5.81,4.70,6.60,8.24,0.00,31.75
7185,5.60,5.81,4.80,6.60,8.22,0.00,31.03
7186,6.40,5.81,4.93,6.60,8.38,0.00,32.11
7187,6.40,5.87,5.05,6.60,8.47,0.00,32.39
7188,5.20,5.72,5.12,6.60,8.22,0.00,30.86
7189,4.40,5.66,5.16,6.60,7.98,0.00,29.80
7190,5.60,5.66,5.14,6.60,8.07,0.00,31.06
7191,5.60,5.66,5.17,6.60,8.04,0.00,31.07
7192,5.60,5.66,5.09,6.70,7.81,0.00,30.86
7193,5.60,5.58,5.22,6.70,7.77,0.00,30.87
7194,6.00,5.58,5.15,6.70,7.90,0.00,31.32
7195,6.00,5.58,5.05,6.70,7.71,0.00,31.04
7196,4.80,5.58,5.05,6.70,7.98,0.00,30.11
7197,4.80,5.69,5.10,6.70,8.02,0.00,30.31
7198,6.00,5.60,5.15,6.70,8.20,0.00,31.64
7199,6.00,5.60,5.02,6.70,8.02,0.00,31.34
7200,5.20,5.60,5.01,6.70,8.16,0.00,30.67
7201,6.00,5.60,5.03,6.70,7.97,0.00,31.30
7202,6.40,5.60,4.90,6.70,8.02,0.00,31.63
7203,4.80,5.60,5.01,6.70,8.03,0.00,30.14
7204,4.80,5.60,4.88,6.70,8.08,0.00,30.07
7205,4.00,5.61,4.72,6.70,8.09,0.00,29.12
7206,3.60,5.61,4.60,6.70,8.11,0.00,28.61
7207,2.80,5.61,4.64,6.70,8.32,0.00,28.07
7208,3.60,5.73,4.46,6.70,8.30,0.00,28.79
7209,3.60,5.73,4.47,6.70,8.41,0.00,28.90
7210,4.00,5.73,4.46,6.70,8.25,0.00,29.14
7211,4.40,5.73,4.53,6.70,8.36,0.00,29.71
7212,4.40,5.84,4.47,6.70,8.42,0.00,29.83
7213,4.00,5.92,4.58,6.70,8.21,0.00,29.41
7214,4.80,5.92,4.62,6.70,8.38,0.00,30.41
7215,6.00,5.92,4.56,6.70,8.47,0.00,31.65
7216,5.20,5.87,4.60,6.70,8.37,0.00,30.73
7217,4.40,5.79,4.69,6.70,8.41,0.00,30.00
7218,4.80,5.79,4.80,6.70,8.26,0.00,30.35
7219,4.00,5.79,4.80,6.60,8.23,0.00,29.42
7220,2.80,5.79,4.96,6.60,8.53,0.00,28.68
7221,3.20,5.69,4.89,6.60,8.60,0.00,28.99
7222,4.40,5.77,4.95,6.60,8.66,0.00,30.38
7223,4.00,5.77,5.07,6.60,8.83,0.00,30.27
7224,5.60,5.68,5.10,6.60,8.80,0.00,31.78
7225,7.20,5.68,5.09,6.60,8.90,0.00,33.47
7226,7.60,5.75,5.18,6.60,8.98,0.00,34.11
7227,7.60,5.82,5.12,6.60,8.86,0.00,34.00
7228,8.00,5.82,5.07,6.60,8.67,0.00,34.16
7229,6.00,5.89,5.00,6.60,8.68,0.00,32.17
7230,4.80,5.89,5.08,6.60,8.83,0.00,31.21
7231,3.20,5.80,4.79,6.60,8.98,0.00,29.37
7232,3.60,5.86,4.69,6.60,9.09,0.00,29.85
7233,4.40,5.86,4.72,6.60,9.08,0.00,30.66
7234,6.00,5.86,4.62,6.60,9.06,0.00,32.15
7235,8.00,5.86,4.46,6.60,9.03,0.00,33.95
7236,8.40,5.86,4.28,6.50,8.99,0.00,34.03
7237,6.80,5.86,4.06,6.40,9.20,0.00,32.32
7238,6.40,5.86,4.29,6.40,8.96,0.00,31.91
7239,5.60,5.86,4.37,6.40,8.99,0.00,31.22
7240,3.20,5.78,4.35,6.40,8.91,0.00,28.63
7241,4.00,5.80,4.36,6.40,9.00,0.00,29.56
7242,5.20,5.80,4.45,6.40,8.95,0.00,30.80
7243,6.00,5.80,4.54,6.40,9.10,0.00,31.85
7244,6.00,5.80,4.48,6.40,9.11,0.00,31.80
7245,6.40,5.80,4.45,6.40,8.85,0.00,31.90
7246,6.00,5.80,4.54,6.40,8.85,0.00,31.59
7247,5.60,5.89,4.42,6.40,8.96,0.00,31.28
7248,4.80,5.89,4.50,6.40,8.77,0.00,30.36
7249,4.00,5.80,4.59,6.40,8.55,0.00,29.34
7250,4.40,5.80,4.49,6.40,8.61,0.00,29.71
7251,4.40,5.80,4.44,6.40,8.54,0.00,29.58
7252,5.20,5.80,4.50,6.40,8.46,0.00,30.36
7253,6.00,5.89,4.49,6.40,8.34,0.00,31.13
7254,6.80,5.89,4.50,6.40,8.39,0.00,31.99
7255,8.00,5.89,4.48,6.40,8.21,0.00,32.98
7256,8.40,5.89,4.40,6.40,8.16,0.00,33.26
7257,7.20,5.89,4.70,6.50,8.14,0.00,32.44
7258,8.00,5.76,4.77,6.50,8.24,0.00,33.27
7259,8.40,5.76,4.83,6.50,8.18,0.00,33.68
7260,6.80,5.76,4.68,6.50,8.02,0.00,31.76
7261,7.20,5.76,4.69,6.50,8.09,0.00,32.25
7262,7.60,5.76,4.73,6.50,8.39,0.00,32.98
7263,6.80,5.70,4.83,6.50,8.43,0.00,32.26
7264,6.40,5.70,4.61,6.50,8.36,0.00,31.58
7265,5.60,5.70,4.67,6.50,8.42,0.00,30.89
7266,6.00,5.70,4.82,6.50,8.30,0.00,31.32
7267,6.80,5.80,4.78,6.50,8.34,0.00,32.23
7268,6.00,5.80,4.77,6.50,8.54,0.00,31.61
7269,5.20,5.90,4.67,6.50,8.47,0.00,30.74
7270,5.60,5.90,4.66,6.50,8.58,0.00,31.24
7271,4.40,5.90,4.69,6.50,8.43,0.00,29.92
7272,3.60,5.90,4.64,6.40,8.34,0.00,28.88
7273,3.20,5.90,4.61,6.40,8.31,0.00,28.42
7274,3.20,5.90,4.74,6.40,8.42,0.00,28.66
7275,3.60,5.90,4.81,6.40,8.57,0.00,29.28
7276,3.60,5.90,4.83,6.40,8.43,0.00,29.15
7277,3.60,5.82,5.13,6.40,8.45,0.00,29.40
7278,4.80,5.82,5.04,6.50,8.46,0.00,30.61
7279,6.40,5.82,5.12,6.50,8.13,0.00,31.96
7280,6.00,5.82,5.03,6.50,8.01,0.00,31.36
7281,7.60,5.87,5.14,6.50,8.06,0.00,33.17
7282,8.00,5.87,4.97,6.50,7.91,0.00,33.26
7283,6.80,5.87,4.94,6.50,8.10,0.00,32.21
7284,6.00,5.87,5.03,6.50,8.00,0.00,31.41
7285,7.20,5.87,5.13,6.50,8.10,0.00,32.80
7286,6.80,5.87,5.00,6.50,8.15,0.00,32.33
7287,6.40,5.89,5.22,6.50,8.27,0.00,32.28
7288,6.40,5.89,5.27,6.50,8.13,0.00,32.19
7289,6.40,5.89,5.17,6.50,8.31,0.00,32.26
7290,6.00,5.89,5.02,6.50,8.49,0.00,31.89
7291,4.40,5.89,4.95,6.50,8.35,0.00,30.09
7292,4.00,5.89,4.86,6.50,8.25,0.00,29.50
7293,5.60,5.89,5.16,6.50,8.25,0.00,31.40
7294,5.20,5.89,5.32,6.50,8.35,0.00,31.25
7295,5.20,5.89,5.42,6.50,8.15,0.00,31.16
7296,5.60,5.99,5.60,6.50,8.11,0.00,31.80
7297,6.00,5.99,5.66,6.50,8.10,0.00,32.25
7298,4.40,5.99,5.69,6.50,8.05,0.00,30.63
7299,4.40,5.99,5.77,6.50,8.05,0.00,30.71
7300,6.00,5.99,5.74,6.50,8.19,0.00,32.41
7301,7.20,5.99,5.77,6.50,8.46,0.00,33.91
7302,6.80,5.99,5.58,6.50,8.26,0.00,33.13
7303,8.00,5.99,5.53,6.50,8.14,0.00,34.15
7304,9.60,5.99,5.58,6.50,8.21,0.00,35.87
7305,7.60,5.99,5.46,6.50,8.13,0.00,33.68
7306,7.20,5.99,5.32,6.50,8.13,0.00,33.13
7307,8.80,5.90,5.04,6.40,8.30,0.00,34.44
7308,8.40,5.90,4.91,6.40,8.40,0.00,34.00
7309,7.60,5.90,4.85,6.40,8.47,0.00,33.22
7310,8.80,6.00,4.90,6.40,8.39,0.00,34.49
7311,8.00,6.00,4.91,6.40,8.25,0.00,33.57
7312,6.00,6.00,4.72,6.40,8.20,0.00,31.33
7313,5.60,6.00,4.98,6.40,8.21,0.00,31.20
7314,6.00,5.97,4.99,6.40,8.19,0.00,31.55
7315,4.80,6.06,4.93,6.40,7.91,0.00,30.10
7316,4.80,6.05,4.85,6.40,7.92,0.00,30.03
7317,6.00,6.05,4.77,6.40,8.11,0.00,31.33
7318,6.40,6.05,4.77,6.40,8.08,0.00,31.70
7319,6.00,6.05,4.96,6.40,8.23,0.00,31.65
7320,5.60,6.19,5.04,6.40,8.23,0.00,31.45
7321,6.00,6.19,5.04,6.40,8.03,0.00,31.66
7322,5.60,6.19,4.94,6.40,8.14,0.00,31.27
7323,4.80,6.19,4.91,6.50,8.16,0.00,30.55
7324,4.00,6.11,4.99,6.50,8.08,0.00,29.68
7325,4.80,6.11,5.35,6.50,8.24,0.00,31.00
7326,6.00,6.22,5.04,6.60,8.21,0.00,32.08
7327,5.20,6.22,5.12,6.60,8.15,0.00,31.29
7328,4.80,6.22,5.17,6.60,8.17,0.00,30.97
7329,4.40,6.22,5.25,6.60,8.15,0.00,30.62
7330,4.80,6.33,5.26,6.60,8.13,0.00,31.12
7331,3.60,6.33,5.31,6.60,8.12,0.00,29.96
7332,6.00,6.33,5.62,6.60,7.93,0.00,32.49
7333,6.80,6.23,5.53,6.60,7.96,0.00,33.12
7334,7.60,6.23,5.48,6.60,7.93,0.00,33.84
7335,6.40,6.23,5.70,6.60,7.61,0.00,32.54
7336,6.80,6.23,5.68,6.60,7.70,0.00,33.01
7337,5.20,6.23,5.47,6.60,7.81,0.00,31.31
7338,4.80,6.23,5.36,6.60,7.81,0.00,30.81
7339,5.20,6.23,5.37,6.60,8.11,0.00,31.51
7340,5.60,6.23,5.23,6.70,8.26,0.00,32.02
7341,4.80,6.23,5.29,6.70,8.24,0.00,31.27
7342,4.80,6.23,5.27,6.70,8.11,0.00,31.11
7343,6.00,6.23,5.04,6.70,8.10,0.00,32.06
7344,6.00,6.23,4.86,6.80,8.31,0.00,32.20
7345,6.40,6.23,4.85,6.80,8.38,0.00,32.66
7346,7.20,6.23,4.96,6.80,8.57,0.00,33.76
7347,7.20,6.23,4.90,6.70,8.73,0.00,33.76
7348,6.80,6.23,4.79,6.70,8.53,0.00,33.05
7349,6.80,6.23,4.61,6.80,8.53,0.00,32.97
7350,6.80,6.15,4.62,6.80,8.54,0.00,32.92
7351,6.00,6.15,4.62,6.90,8.69,0.00,32.36
7352,6.40,6.15,4.67,6.90,8.46,0.00,32.58
7353,5.60,6.15,4.61,6.90,8.51,0.00,31.77
7354,7.20,6.15,4.65,6.90,8.35,0.00,33.26
7355,7.60,6.15,4.77,6.90,8.25,0.00,33.68
7356,8.40,6.15,4.89,6.90,8.11,0.00,34.45
7357,9.60,6.15,4.84,6.90,8.13,0.00,35.63
7358,10.00,6.15,4.82,6.90,7.98,0.00,35.85
7359,8.00,6.15,4.76,6.90,7.88,0.00,33.70
7360,8.00,6.15,4.60,6.90,8.01,0.00,33.67
7361,8.00,6.15,4.51,6.90,7.71,0.00,33.28
7362,7.20,6.24,4.46,6.80,7.68,0.00,32.38
7363,8.40,6.24,4.50,6.70,7.88,0.00,33.72
7364,8.80,6.24,4.52,6.70,7.84,0.00,34.10
7365,8.80,6.24,4.51,6.70,7.90,0.00,34.15
7366,8.00,6.25,4.47,6.80,7.97,0.00,33.49
7367,6.80,6.25,4.55,6.80,8.17,0.00,32.57
7368,4.80,6.09,4.58,6.80,8.20,0.00,30.46
7369,5.20,6.09,4.39,6.80,7.98,0.00,30.46
7370,4.80,6.09,4.55,6.80,7.91,0.00,30.14
7371,5.60,6.09,4.32,6.80,8.13,0.00,30.94
7372,5.60,5.99,4.37,6.80,8.10,0.00,30.85
7373,8.00,5.99,4.46,6.80,8.04,0.00,33.29
7374,6.80,5.99,4.63,6.80,8.04,0.00,32.27
7375,7.20,5.92,4.71,6.80,7.92,0.00,32.55
7376,7.60,5.92,4.84,6.70,7.79,0.00,32.85
7377,8.80,5.92,5.02,6.70,7.91,0.00,34.35
7378,7.60,5.92,4.97,6.80,8.18,0.00,33.48
7379,7.20,5.92,5.05,6.80,8.16,0.00,33.13
7380,6.80,5.92,5.32,6.80,8.05,0.00,32.90
7381,6.80,5.92,5.24,6.80,8.27,0.00,33.04
7382,6.80,6.09,5.11,6.80,8.18,0.00,32.97
7383,6.40,6.09,4.95,6.80,8.36,0.00,32.59
7384,7.60,6.20,4.95,6.90,8.37,0.00,34.02
7385,8.00,6.20,4.85,6.90,8.39,0.00,34.34
7386,7.60,6.20,4.72,6.90,8.29,0.00,33.71
7387,8.00,6.20,4.93,6.90,8.33,0.00,34.36
7388,7.60,6.07,4.90,6.90,8.25,0.00,33.72
7389,6.80,6.07,4.90,6.90,8.36,0.00,33.03
7390,5.60,6.07,5.04,6.90,8.54,0.00,32.14
7391,5.60,6.07,5.01,6.90,8.66,0.00,32.24
7392,4.40,6.16,5.06,6.90,8.66,0.00,31.18
7393,6.80,6.16,5.09,6.90,8.76,0.00,33.72
7394,7.20,6.02,5.12,6.90,8.74,0.00,33.98
7395,7.60,6.02,5.23,6.90,8.75,0.00,34.50
7396,8.80,6.02,5.18,6.90,8.81,0.00,35.72
7397,10.40,6.02,5.38,6.90,8.87,0.00,37.57
7398,8.40,6.02,5.51,6.90,8.73,0.00,35.56
7399,7.60,6.02,5.48,6.90,8.59,0.00,34.58
7400,8.40,6.11,5.30,6.90,8.42,0.00,35.13
7401,6.00,6.04,5.30,6.90,8.29,0.00,32.53
7402,5.20,6.04,5.18,6.90,8.56,0.00,31.88
7403,5.60,6.04,5.29,6.90,8.57,0.00,32.39
7404,6.40,6.04,5.29,6.90,8.53,0.00,33.16
7405,4.80,6.04,5.29,6.90,8.36,0.00,31.39
7406,5.60,6.04,5.29,6.90,8.35,0.00,32.17
7407,4.80,5.94,5.24,6.90,8.29,0.00,31.17
7408,3.60,5.94,5.09,6.90,8.28,0.00,29.81
7409,3.60,6.04,5.17,6.90,8.30,0.00,30.01
7410,5.20,6.04,5.27,6.90,8.22,0.00,31.63
7411,4.80,5.99,5.27,6.90,8.24,0.00,31.19
7412,4.80,6.10,5.33,6.90,8.32,0.00,31.45
7413,4.80,6.29,5.29,6.90,8.41,0.06,31.75
7414,5.20,6.29,5.25,6.90,8.53,0.06,32.23
7415,4.40,6.29,5.22,6.90,8.43,0.06,31.29
7416,4.00,6.29,5.14,6.90,8.40,0.06,30.79
7417,4.40,6.29,5.18,6.80,8.23,0.06,30.96
7418,5.20,6.29,5.20,6.80,8.06,0.06,31.61
7419,5.20,6.29,5.34,6.80,8.22,0.06,31.91
7420,5.20,6.29,5.28,6.80,8.22,0.06,31.84
7421,6.40,6.37,5.47,6.80,8.05,0.06,33.15
7422,6.40,6.45,5.60,6.80,8.01,0.06,33.32
7423,6.00,6.36,5.67,6.80,8.06,0.06,32.95
7424,6.00,6.36,5.53,6.80,8.07,0.06,32.82
7425,8.40,6.36,5.67,6.80,8.04,0.06,35.33
7426,7.60,6.36,5.62,6.70,7.88,0.06,34.22
7427,6.40,6.44,5.77,6.70,7.91,0.06,33.28
7428,9.20,6.44,5.80,6.60,7.81,0.06,35.91
7429,9.60,6.56,5.82,6.50,7.73,0.06,36.27
7430,7.60,6.65,5.84,6.50,7.89,0.06,34.53
7431,7.60,6.64,5.94,6.50,7.96,0.06,34.69
7432,9.20,6.53,6.08,6.50,8.07,0.06,36.44
7433,6.80,6.61,6.06,6.50,7.91,0.06,33.94
7434,7.20,6.61,6.02,6.50,7.96,0.00,34.29
7435,6.80,6.53,5.90,6.50,7.79,0.00,33.51
7436,7.60,6.53,5.88,6.50,7.87,0.00,34.38
7437,6.80,6.47,5.89,6.50,7.92,0.00,33.58
7438,8.00,6.56,5.92,6.50,7.89,0.00,34.87
7439,7.20,6.56,5.82,6.50,7.98,0.00,34.06
7440,7.20,6.56,5.99,6.50,8.00,0.00,34.25
7441,6.40,6.56,5.93,6.50,7.95,0.00,33.34
7442,6.00,6.56,6.20,6.50,8.08,0.00,33.34
7443,6.40,6.56,6.24,6.50,8.12,0.00,33.81
7444,5.20,6.56,6.17,6.50,7.96,0.00,32.39
7445,4.40,6.56,6.15,6.50,8.19,0.00,31.79
7446,6.80,6.56,6.14,6.40,8.11,0.00,34.01
7447,6.40,6.56,6.24,6.40,8.23,0.00,33.83
7448,4.00,6.56,6.29,6.40,8.16,0.00,31.40
7449,3.60,6.48,6.23,6.30,8.22,0.00,30.83
7450,4.00,6.48,6.30,6.30,8.12,0.00,31.20
7451,0.80,6.48,6.06,6.30,8.03,0.00,27.67
7452,2.80,6.59,5.95,6.30,8.02,0.00,29.66
7453,3.60,6.48,5.95,6.30,7.99,0.00,30.32
7454,5.20,6.48,5.74,6.30,7.98,0.00,31.71
7455,6.40,6.48,5.61,6.30,8.15,0.00,32.94
7456,7.20,6.39,5.76,6.30,8.07,0.00,33.71
7457,8.40,6.24,5.59,6.30,7.86,0.00,34.39
7458,8.00,6.24,5.63,6.30,7.95,0.00,34.11
7459,8.00,6.24,5.55,6.40,8.18,0.00,34.37
7460,8.00,6.24,5.65,6.40,8.29,0.00,34.59
7461,8.00,6.24,5.65,6.40,8.30,0.00,34.59
7462,6.00,6.24,5.72,6.40,8.18,0.00,32.54
7463,5.60,6.24,5.96,6.40,8.41,0.00,32.61
7464,5.20,6.24,6.02,6.40,8.27,0.00,32.13
7465,6.40,6.24,5.84,6.40,8.07,0.00,32.95
7466,6.80,6.24,5.77,6.40,8.07,0.00,33.28
7467,6.40,6.24,5.87,6.30,8.08,0.00,32.89
7468,7.60,6.34,5.78,6.30,8.08,0.00,34.09
7469,6.40,6.34,5.66,6.40,7.95,0.00,32.75
7470,5.20,6.34,5.46,6.40,7.68,0.00,31.08
7471,5.20,6.34,5.32,6.40,7.72,0.00,30.98
7472,6.00,6.46,5.25,6.40,7.97,0.00,32.07
7473,5.60,6.46,5.43,6.40,7.89,0.00,31.78
7474,6.80,6.46,5.55,6.40,7.88,0.00,33.09
7475,6.40,6.57,5.48,6.40,8.17,0.00,33.03
7476,7.20,6.47,5.53,6.40,8.00,0.00,33.61
7477,7.20,6.40,5.53,6.30,7.87,0.00,33.30
7478,7.20,6.40,5.47,6.30,8.15,0.00,33.51
7479,6.80,6.40,5.17,6.30,8.13,0.00,32.80
7480,6.80,6.40,5.00,6.30,8.24,0.00,32.74
7481,5.20,6.40,5.09,6.30,8.07,0.00,31.06
7482,4.00,6.40,5.16,6.30,8.14,0.00,30.00
7483,3.20,6.40,5.09,6.30,8.02,0.00,29.01
7484,4.00,6.59,4.93,6.30,8.10,0.00,29.92
7485,3.60,6.59,4.99,6.30,8.07,0.00,29.55
7486,3.60,6.59,4.98,6.30,7.95,0.00,29.42
7487,3.60,6.59,5.03,6.20,7.92,0.00,29.34
7488,3.60,6.59,5.07,6.20,7.93,0.00,29.38
7489,2.40,6.52,5.01,6.20,7.94,0.00,28.08
7490,2.40,6.44,4.78,6.20,7.94,0.00,27.76
7491,3.20,6.44,4.76,6.20,7.95,0.00,28.55
7492,3.60,6.44,4.76,6.20,7.86,0.00,28.85
7493,3.60,6.53,4.66,6.20,7.86,0.00,28.85
7494,3.20,6.53,4.60,6.20,7.96,0.00,28.48
7495,4.00,6.53,4.42,6.20,8.06,0.00,29.20
7496,4.00,6.61,4.32,6.20,7.93,0.00,29.06
7497,5.20,6.61,4.37,6.20,7.73,0.00,30.10
7498,5.60,6.61,4.42,6.20,7.61,0.00,30.43
7499,7.60,6.61,4.37,6.20,7.47,0.00,32.25
7500,7.60,6.47,4.28,6.20,7.56,0.00,32.11
7501,7.20,6.47,4.33,6.20,7.41,0.00,31.60
7502,6.40,6.47,4.39,6.20,7.20,0.00,30.65
7503,6.80,6.47,4.43,6.30,7.29,0.00,31.29
7504,5.20,6.61,4.43,6.30,7.41,0.00,29.95
7505,4.80,6.61,4.39,6.30,7.40,0.00,29.50
7506,4.80,6.61,4.42,6.30,7.47,0.00,29.60
7507,4.00,6.52,4.34,6.30,7.26,0.00,28.42
7508,4.40,6.62,4.31,6.30,7.43,0.00,29.05
7509,5.60,6.50,4.73,6.30,7.37,0.00,30.50
7510,4.80,6.40,4.80,6.30,7.38,0.00,29.69
7511,4.00,6.40,4.75,6.30,7.20,0.00,28.65
7512,5.60,6.40,4.75,6.30,7.35,0.00,30.41
7513,4.80,6.40,4.92,6.30,7.36,0.00,29.78
7514,5.60,6.40,4.90,6.30,7.38,0.00,30.58
7515,5.20,6.40,4.92,6.30,7.43,0.00,30.25
7516,6.80,6.51,5.01,6.30,7.37,0.00,31.98
7517,6.00,6.51,5.04,6.40,7.29,0.00,31.24
7518,6.40,6.51,4.98,6.40,7.10,0.00,31.38
7519,5.60,6.64,4.95,6.40,7.17,0.00,30.76
7520,8.00,6.64,5.02,6.40,7.16,0.00,33.22
7521,7.20,6.64,4.97,6.40,7.19,0.00,32.40
7522,6.80,6.49,5.16,6.40,6.96,0.00,31.81
7523,6.80,6.49,5.17,6.40,7.11,0.00,31.96
7524,5.20,6.49,5.26,6.40,7.21,0.00,30.56
7525,4.00,6.60,5.24,6.50,7.29,0.00,29.64
7526,3.60,6.48,5.19,6.50,7.45,0.00,29.21
7527,3.60,6.48,5.07,6.50,7.25,0.00,28.90
7528,2.40,6.35,4.95,6.50,7.02,0.00,27.22
7529,4.40,6.29,4.81,6.40,7.08,0.00,28.98
7530,3.20,6.37,5.06,6.40,7.00,0.00,28.03
7531,5.20,6.43,5.20,6.40,7.05,0.00,30.29
7532,6.80,6.43,5.31,6.40,7.01,0.00,31.96
7533,8.00,6.43,5.17,6.40,7.09,0.00,33.10
7534,6.80,6.43,5.08,6.40,7.15,0.00,31.87
7535,8.80,6.43,5.13,6.40,7.32,0.00,34.09
7536,8.00,6.43,5.08,6.40,7.31,0.00,33.23
7537,7.20,6.43,5.21,6.40,7.36,0.00,32.60
7538,6.80,6.43,5.26,6.40,7.24,0.00,32.13
7539,8.00,6.43,5.13,6.40,7.07,0.00,33.04
7540,7.20,6.43,5.19,6.40,7.06,0.00,32.28
7541,6.80,6.43,5.20,6.40,6.96,0.00,31.79
7542,6.40,6.35,5.27,6.40,6.82,0.00,31.25
